teks,label
"1 perempuan, 1 laki-laki di luar bingkai, usia 20 tahun, rambut dua warna (hitam dan merah), payudara kencang, belahan dada terlihat, wajah cantik, bertubuh mungil, mata ungu, bintik-bintik halus di wajah, hoodie kebesaran, rok hitam, kaus kaki setinggi paha bermotif garis, sepatu bot gaya Gothic, tampak kelelahan, menengadah ke atas, air liur menetes dari mulut, penis terkulai di atas wajah perempuan, penyembahan penis, lidah menjulur keluar, penis menempel di wajah, latar belakang mendetail, suasana luar ruangan, gang sempit, grafiti, malam hari, pencahayaan volumetrik, warna-warna cerah, gaya ekspresif, gaya Gothic Pixel, bercahaya, efek neon pengambilan gambar seluruh tubuh dari sudut pandang atas.",1
"1 gadis. 20 tahun, rambut hitam dengan poni tebal, kepang, payudara kecil yang kencang, belahan dada, wajah cantik, mungil, mata merah, menatap ke arah penonton, merona, ekspresi puas diri, kulit berkilau, pose imut, bintik-bintik halus, baju renang hijau yang minim, berbaring di tepi kolam renang, berbaring di atas perut seorang pria (<lora:cuddling-handjob-ponyxl-lora-nochekaiser:1>, berpelukan sambil melakukan *handjob*, *handjob*, penis, payudara menekan, ejakulasi, sudut pandang orang pertama/POV, ereksi, telanjang, puting), diambil dari sudut pandang atas, latar belakang mendetail, latar kolam renang yang mewah, tanaman hias, matahari terbit, sinar cahaya ilahi (*god rays*), pencahayaan volumetrik, warna-warna cerah, lilandavastyle, OverallDetail, Expressiveh",1
"1 gadis, duduk di tempat tidur, berlutut, kaki terbuka lebar, tangan di belakang punggung, paha berisi, berpose seksi, NSFW (BDSM), terikat, bondage, pergelangan kaki terikat, pergelangan tangan terikat, mengenakan sabuk, fokus pada payudara, ((penis masuk jauh ke tenggorokan)), pose Jacko, pantat terangkat kepala menunduk, ((cairan sperma)), ((mengiler)), (kepala dipegang), (ejakulasi), sedang orgasme, kasar, diludahi wajahnya, ludah, berantakan, memuja penis, menatap ke atas ke arahnya, pria berdiri di atasnya, memamerkan tubuh, pose seksi, pandangan dari atas, potret, (memuja payudara), ahegao, lidah menjulur, mulut terbuka, pencahayaan dari celah jendela, renda, lengan baju, stoking, sepatu hak tinggi, rok pendek berpinggang tinggi, payudara telanjang, kontak mata, rambut panjang, terikat tali, memakai kalung leher, gambar resolusi tinggi, mahakarya, golden hour, bayangan kontras tinggi, latar belakang kamar tidur, negative_hand, g0thicPXL, pencahayaan alami, overexposed, kilatan lampu keras, 1dk",1
"1 perempuan, 1 laki-laki, perempuan Kaukasia seksi usia 20 tahun, bintik-bintik di wajah, perempuan mengerutkan dahi, (((mengerutkan dahi))), penis menempel di pipi perempuan, (rambut pirang), rambut panjang, (payudara kecil;1.3), pinggul ramping, payudara terekspos, sumber: buku komik, warna-warna pastel, gambar resolusi tinggi, mahakarya, tempat tidur di latar belakang, sudut pandang (POV), (sudut pandang laki-laki), (memegang kepala), tangan perempuan di belakang punggung, menatap ke arah penonton",1
"gadis sedang disetubuhi, posisi menungging, ekspresi wajah saat orgasme hebat, pinggang ramping, memegang bokong, kepala miring ke samping, sudut Dutch, sudut pandang rendah, BREAK menggigit bibir sendiri, telanjang, imut, potongan rambut bob, bekas garis bikini, berambut pirang, payudara ukuran sedang tertekan, pipi merona, air liur, memutar bola mata, mata setengah terpejam, satu mata terpejam, (tersenyum:0.85), ekspresif, <lora:Styles\Twilight Style.safetensors:0.8> <lora:Styles\Disney Princess.safetensors:0.8> <lora:Styles\OfficialPit Style v2.safetensors:0.5> <lora:Styles\ExpressiveH.safetensors:0.5>",1
"1 gadis, Makima, ruangan merah, lingerie, paha berisi, pinggang ramping, pinggul lebar, sarung tangan siku, berpose, close-up, sudut dinamis, close-up, simbol hati, efek suara, seksi, 1 pria, merona, handjob, menjilati penis, riasan luntur, keringat, sperma di wajah, dari samping, menengadah",1
"1 perempuan, 20 tahun, 1 laki-laki di luar bingkai, rambut hitam panjang, potongan rambut hime, payudara montok, belahan dada, wajah cantik, kaki panjang, mata ungu, bintik-bintik tipis, hoodie kebesaran, rok kain hitam, kaus kaki setinggi paha bergaris, sepatu bot gothic, penuh nafsu, melihat ke atas, pipi memerah, bokong mungil, vagina ketat, seks anal doggstyle, penetrasi penuh, di lantai, latar belakang detail, di dalam ruangan, futuristik, lampu neon, pencahayaan volumetrik, warna-warna cerah, g0thicPXL, bercahaya, neon, fokus bokong",1
"1 gadis, 18 tahun, payudara sedang, mata tertutup, (detail:1.8), kenikmatan intens, rileks, khawatir, memegang payudara, realistis, di tempat tidur, rambut keriting, berambut merah, kurus, sumber_anime, kuncir kuda, mata cokelat muda, (bintik-bintik:1.4), (puting kecil merah muda:1.5), imut, payudara telanjang, payudara kencang, ekspresi seksi, di dalam ruangan, pencahayaan dramatis, gadis cantik, posisi cowgirl, penetrasi vagina, sudut pandang dari bawah melihat ke atas",1
"Sinar bulan, cahaya bulan mengenai wajah, diterangi dari depan, langit berbintang, pemandangan kota malam di latar belakang, kursi, gothicPXL, 2 gadis, (1 gadis meniduri gadis lain dengan strap-on, seks strap-on, seks lesbian, orgasme)), (atasan putih transparan), femdom, cunnilingus, rambut ungu merah muda, rambut kepang tunggal, rambut panjang, mata cokelat, telinga kucing, wajah imut, (bintik-bintik: 1.2), ((tersipu)) wajah yang sangat detail, (payudara keras), menyemburkan cairan, (rok biru berenda), sepatu hak tinggi, payudara kecil, payudara berbintik, payudara montok, payudara muda, tubuh mungil, sosok mungil, bentuk tubuh ramping, kaki ramping sempurna, berkeringat, panas musim panas, efek panas, sinar bulan, garis luar yang tajam, kontras tinggi, warna-warna cerah, BREAK, berdiri di dinding, sedang berhubungan seks, kaki terangkat, malam musim panas",1
"1 gadis. 20 tahun, 1 pria dengan detail penis di luar bingkai, rambut hitam panjang tebal, payudara kecil montok, wajah cantik, mungil, mata amber, menatap ke atas dengan nafsu, tersipu, kelelahan, kulit berkeringat, pose seksi, bintik-bintik tipis, pakaian pelayan seksi dengan rok, berjongkok di lantai bersandar di dinding, menunggangi dildo anal, penis terkulai di atas wajah gadis, sperma di wajah, pemujaan penis, lidah menjulur, penis di wajah, vagina ketat, pose seksi, latar belakang nyaman, matahari terbit di jendela, sinar matahari, pencahayaan volumetrik, gaya lilandava, Detail Keseluruhan, Ekspresif, foto seluruh tubuh",1
"1 gadis, sendirian, wajah sempurna, mata sempurna, seksi, gadis seksi, mata indah, tubuh mungil, pinggul lebar, wajah imut, sweter turtleneck, celana jeans hitam ketat, bagian dada terlihat, payudara sedang, bagian dada, berlutut, mata ke atas, menatap penis, ejakulasi, sperma di wajah, sperma di dada, untaian sperma, haus penis, bersemangat, mulut terbuka, air liur, 1 laki-laki, penis besar, penis di wajah, fokus wajah pemujaan penis, dari atas, POV pria, sudut dinamis, g0thicPXL, bercahaya, neon, sperma di tubuh, Ekspresif, sperma di wajah, penis besar basah, realistis, fotorealisme, hd, resolusi tinggi, pemujaan penis, kekaguman penis, lidah menjulur",1
"1 perempuan, 1 laki-laki, , stoking putih, , vagina disetubuhi, , pemujaan penis, seks doggystyle, mulut terbuka, menatap ke arah penonton, wajah orgasme, rambut pirang panjang, menetes, basah, kerah, , , .bokong bulat sempurna, vagina yang dipangkas, , gambar resolusi tinggi, mahakarya, kaki terentang, di malam hari, jorok, air mani menetes, di dinding, tampilan belakang, , , obor, bayangan kontras tinggi, di jendela",1
"Gadis seksi berusia 20 tahun menerima penis raksasa, pakaian seksi minim, memperlihatkan banyak kulit, kemeja ditarik ke atas payudara, payudara telanjang, seks doggystyle, rok mini minim, rok di sekitar pergelangan kaki, pakaian minim, payudara besar dan bulat sempurna, tubuh mungil, foto seluruh tubuh, tubuh mungil, 1 pria, seks, penis, punggung melengkung, pencahayaan sinematik, menarik rambut, rambut pirang <lora:sdxl\Expressive_H-000001:0.8>, expressiveH <lora:sdxl\princess_xl_v2> <lora:sdxl\sinfully_stylish_SDXL>",1
"1 gadis, gadis seksi, rambut panjang bergelombang, ((rambut warna gelap 2 tone)), (((biru kehijauan dan hitam))), di luar ruangan, hutan hijau, kostum Supergirl, pizza, sandwich, jendela truk, air terjun di latar belakang, cantik, (((deep throat))), air liur, penis ukuran sedang, payudara besar, mata melotot, tatapan menggoda, memegang penis, menyentuh penis, dari samping, pengambilan gambar sinematik",1
"1 anak laki-laki, penis, lukisan, sketsa, (kualitas terburuk:2), (kualitas rendah:2), (kualitas normal:2), titik, tahi lalat, resolusi rendah, kualitas normal, monokrom, skala abu-abu, resolusi rendah, teks, kesalahan, terpotong, kualitas terburuk, kualitas rendah, artefak jpeg, jelek, duplikat, mengerikan, cacat, di luar bingkai, jari tambahan, tangan bermutasi, tangan yang digambar buruk, wajah yang digambar buruk, mutasi, cacat, buram, dehidrasi, anatomi buruk, proporsi buruk, anggota tubuh tambahan, wajah kloning, cacat, proporsi buruk, anggota tubuh yang salah bentuk, lengan hilang, kaki hilang, lengan tambahan, kaki tambahan, jari menyatu, terlalu banyak jari, leher panjang, nama pengguna, tanda air, tanda tangan, kuda poni, berotot, disensor, berbulu, teks, tanda tangan, ((tua, dewasa, lanjut usia)), bimbo, palsu, plastik, buatan, juling, mata buruk",1
"1 laki-laki, 1 perempuan, perempuan seksi, pirang, gaun yoga ketat biru tua, celana melorot, celana dalam menyamping, kuncir kuda, ikat kepala putih, tatapan menggoda, menoleh ke belakang, mulut tertutup, membungkuk ke depan, bersandar di pohon, ISTIRAHAT, 1 laki-laki, pria tampan, penis sedang, gaun olahraga warna hitam, (berhubungan seks dengan vagina, penis di vagina, berhubungan seks keras, seks kasar), (((posisi doggystyle berdiri, memegang pantat, dari belakang))), musim gugur, latar belakang taman, (((di belakang pohon, diam-diam, selingkuh))), 1 perempuan berjalan masuk, pemandangan indah, warna-warna hangat yang cerah, pengambilan gambar jarak jauh, sudut dinamis mahakarya",1
"VitWaterStyle, 2 gadis, Elsa dan Anna, seksi, 1 pria, penis sedang, pria di luar bingkai, penis dekat vagina, memegang rok, air terjun es, cuaca bersalju, salju, perkemahan api unggun, dingin, salju, es, seks bertiga, kemeja warna cerah, pamer satu payudara, doggystyle berdiri, (((penetrasi vagina))), menjilat pantat, air liur menetes dari vagina, pose kucing, mengerang, mata senang, senyum lembut, Ekspresif, gotikPXL, bidikan close-up, dari belakang",1
"Sangat detail, 3 gadis, 3 gadis imut dan genit, bercinta di dek kolam renang halaman belakang, threesome lesbian, potret, kulit sawo matang, kulit mengkilap berkeringat, gadis atletis berotot ramping dengan payudara kecil, menghisap payudara, bokong imut, bintik-bintik, fotorealistik, seks lesbian yang basah kuyup keringat, cunnilingus lesbian, anilingus lesbian, vagina basah, orgasme wanita",1
"1 gadis, gadis seksi, rambut panjang bergelombang, ((rambut warna gelap 2 tone)), (((biru kehijauan dan hitam))), di luar ruangan, hutan hijau, kostum Supergirl, air terjun di latar belakang, cantik, (((menggosok vagina))), penis ukuran sedang, posisi misionaris. Angkat 1 kaki. Seks vagina, payudara besar, mata melotot, tatapan menggoda, memegang penis, menyentuh penis, dari samping, pengambilan gambar sinematik",1
"melkor_style, Violet Parr, gadis nakal 18 tahun, bokong besar, mata ungu gelap, ikat kepala merah muda, mata besar, mata sempurna, pantat, rambut lurus gelap, rambut panjang, payudara besar, ISTIRAHAT, tubuh bagian atas, (memegang telinga), memegang telinga orang lain, kepalan tangan, 1 pria, pria ramping, pria bugar, pria tanpa wajah, penis besar, penis di wajah, terangsang, (tersipu:0,5), melihat ke atas, wanita submisif, baju terusan kelinci, kostum kelinci, telinga kelinci, tudung, ekor kelinci, kamar tidur, kamar tidur feminin",1
"lesbian, 2 perempuan, wanita, Raven dan Starfire (dc), close-up, berbaring di tempat tidur, meraba vagina, masturbasi bersama, sangat intim, gundukan vagina, berlekuk, berisi, payudara rata-rata, pinggul lebar, menggoda, imut, nakal, mengerang, wanita setengah telanjang, kenikmatan intens, seksi, berkeringat, mata ekspresif, menakjubkan, sangat estetis, kamar tidur, pencahayaan bagus, sangat detail",1
"kamera tersembunyi, spycam, voyeur, (((mandi))), (((/lubang intip/))), ((/dari bawah, sudut kamera sangat rendah/)), 1 gadis, cantik, langsing, perut sedikit berotot, bugar, rambut hitam, 20 tahun, solo, telanjang, berbusa, mandi uap, payudara kecil bulat sempurna, tanpa celana dalam, mata tertutup, bulu mata panjang yang indah, bulu mata sempurna, Jari di dalam, meraba, vagina, meraba vagina, cairan vagina, (orgasme wanita yang intens), tangan sempurna, ((erangan)), ((wajah khawatir)), Ekspresif",1
"w3st3rnc0m1c, westerncomic, gaya seni komik western, score_9, score_8_up, score_7_up, perempuan, gaun pengantin, berlutut, gereja, tampilan samping, mulut terbuka, air mani di mulut, laki-laki di luar bingkai, penis, masturbasi pria, pirang, rambut panjang, gadis, bahagia, air mani berlebihan, payudara terlihat, gaun ditarik ke bawah, payudara sedang, air mani di wajah, air mani di rambut, bahu terbuka, air mani di payudara, bukkake, ejakulasi di mulut, air mani menyembur, posisi cowgirl, menunggangi, gaun terangkat",1
"(((gambar jarak jauh))), 3 gadis, gadis seksi, rambut hitam, rambut putih titanium, rambut pirang, (((di depan air terjun))), bikini hitam, bikini merah, bikini biru, memperlihatkan payudara, memegang payudara, payudara bulat sempurna, celana dalam di depan, pemandangan air terjun, (((menjilat vagina))), meraba vagina, meraba dalam-dalam, (((menghisap payudara))), (((fokus pada bokong))), air liur menetes dari mulut, air liur menetes dari vagina, memegang kepala, tatapan menggoda, mengerang, (((dari belakang))), latar belakang gunung, danau, dan hutan di luar, pemandangan alam yang menakjubkan",1
"VitWaterStyle, 2 gadis, Elsa dan Anna, seksi, air terjun es, cuaca bersalju, salju, perkemahan api unggun, dingin, salju, es, seks lesbian, kemeja warna cerah, pamer satu payudara, posisi doggystyle berdiri, (((meraba vagina))), meraba anus, meraba lubang ganda, air liur menetes dari vagina, pose kucing, mengerang, mata tertutup, senyum lembut, Ekspresif, gotikPXL, bidikan close-up, dari belakang",1
"1 perempuan, 20 tahun, 1 laki-laki, rambut hitam panjang, potongan rambut hime, payudara montok, belahan dada, wajah cantik, kaki panjang, mata ungu, bintik-bintik tipis, kulit berkeringat, hoodie kebesaran, rok hitam kain, kaus kaki setinggi paha bergaris, sepatu bot gothic, penuh nafsu, menatap penonton, pipi memerah, bokong mungil, posisi cowgirl, di lantai, duduk di atas laki-laki, vagina ketat setelah berhubungan seks, air mani keluar dari vagina, latar belakang detail, di dalam ruangan, futuristik, lampu neon, pencahayaan volumetrik, warna-warna cerah, g0thicPXL, bercahaya, neon, pengambilan gambar dari depan, close up, sudut pandang",1
"1 perempuan, 20 tahun, 1 laki-laki, wajah cantik, rambut hitam panjang, poni, kuncir kuda, mata biru tua, pipi merona tipis, riasan tipis, payudara sedang kencang, mata menggoda, anting-anting bulan, kemeja bisnis putih, dasi, choker, celana ketat hitam, kelelahan, mulut terbuka, lidah menjulur, air mani di mulut, menggoda, pipi merona tebal, melihat ke atas, mata ke atas, seringai nakal, berkeringat, rambut berantakan, penis di wajah, handjob, handjob dua tangan, laki-laki duduk dengan perempuan bersembunyi di bawah meja, perempuan bersembunyi di bawah meja, pantat, latar belakang detail, malam, cahaya bulan, di dalam, kantor, pencahayaan volumetrik, warna-warna cerah, g0thicPXL, Expressiveh, pengambilan gambar dari atas",1
"sumber_anime, gambar resolusi tinggi, mahakarya, kualitas terbaik, (futanari, 2 gadis: 1.0), wajah imut, kulit bersih, rambut berkilau, mata sangat detail, tanpa sensor, latar belakang sederhana <lora:arched back 69_pony_V1.0:0.9> punggung melengkung 69, punggung melengkung, 69, 1 gadis, 1 laki-laki, telanjang, oral, penis, fellatio, berbaring",1
"1 perempuan, 1 laki-laki, stoking putih, vagina disetubuhi, pemujaan penis, seks doggystyle, mulut terbuka, menatap ke arah penonton, wajah orgasme, rambut pirang panjang, menetes, basah, kerah, pantat bulat sempurna, vagina yang dicukur, gambar resolusi tinggi, mahakarya, kaki terentang, di malam hari, berantakan, air mani menetes, di dinding, tampilan belakang, obor, bayangan kontras tinggi, di depan cermin, dari bawah, sudut pandang tanah",1
"Gadis seksi, semi realistis, pencahayaan sinematik, seluruh tubuh dalam bingkai, pencahayaan volumetrik, BREAK 1 gadis, 20 tahun, telanjang, tubuh jam pasir, kaki, rambut panjang, rambut warna-warni, mata hijau, anime, (vagina bengkak:1.2), wajah detail, wajah cantik, choker hitam, pakaian dalam, pakaian dalam mikro, payudara terbuka, paha tinggi, stoking, sepatu hak tinggi, mata terkejut, scdgirl, tato, tato lengan, tato kaki, tindik puting, tindik pusar, payudara bulat, payudara menyatu, belahan dada, Ekspresif, pose, seksi, malam, sudut dinamis, telanjang, berminyak, licin, losion, tetesan losion, vagina, mata berputar ke belakang, pipi merona, blur gerakan, garis gerakan, vagina, ((menunggangi penis)), ((payudara bergoyang)), seksi, ((fokus solo)), orgasme, posisi amazon, snusnu, pegang kaki,BREAK tempat tidur besar, di sebelah jendela, cakrawala kota, malam, erotis",1
"mahakarya, kualitas terbaik, sangat detail, skor_9, skor_8_ke atas, skor_7_ke atas, skor_6_ke atas, sumber_anime, BREAK, 1 gadis, Raven, kamar tidur, berbaring miring, pantat terangkat, fokus pantat, dari bawah, fokus vagina, telanjang, fokus vagina, vagina basah, pose, seksi, basah, melihat ke belakang, fokus wajah, close-up, berpose, rambut basah, sudut dinamis, paha tebal, pantat besar, pantat terbuka, tangan di pantat, cat kuku, fokus lubang anus, sperma di anus, sperma di vagina, menggigit bibir, pipi merona, hati",1
"1 gadis, selfie di cermin, memegang ponsel, duduk, dildo anal, rambut cokelat, kuncir dua, mata cokelat kehijauan, kulit gelap, hoodie putih kebesaran, payudara kecil, payudara terbuka, pinggang ramping, vagina, cairan vagina, celah venus, kaus kaki, menggoda, sensual, ekspresi khawatir, cahaya hangat, cahaya rapi, golden hour, ekspresif",1
"1 perempuan, 20 tahun, 1 laki-laki, wajah cantik, rambut hitam panjang, poni, kuncir kuda, mata biru tua, pipi merona tipis, riasan tipis, payudara kecil dan montok, mata menggoda, anting-anting bulan, kemeja bisnis putih, choker, celana ketat hitam, kelelahan, mulut terbuka, lidah menjulur, ejakulasi di mulut, menggoda, pipi merona tebal, melihat ke atas, berkeringat, rambut berantakan, paizuri, fellatio, blowjob, laki-laki duduk dengan perempuan bersembunyi di bawah meja, perempuan bersembunyi di bawah meja, pantat, ejakulasi, latar belakang detail, malam, cahaya bulan, di dalam, kantor, pencahayaan volumetrik, warna-warna cerah, g0thicPXL, Expressiveh, pengambilan gambar dari atas",1
"1 perempuan, 20 tahun, 1 laki-laki di luar bingkai, wajah cantik, rambut hitam panjang, poni, kuncir kuda, mata biru tua, pipi merona tipis, riasan tipis, payudara sedang yang kencang, mata menggoda, menatap ke atas, gugup, mengertakkan gigi, anting-anting bulan, kemeja bisnis putih, dasi, kalung choker, celana ketat hitam, rok pensil hitam, menggoda, pipi merona tebal, duduk di kursi, seks dari belakang, penetrasi anal, bokong mungil, vagina ketat, latar belakang detail, malam, cahaya bulan, di dalam ruangan, kantor, pencahayaan volumetrik, warna-warna cerah, gothicPXL, fokus bokong, close up",1
"putih, pony, negativeXL_D, kualitas rendah, , jenuh berlebihan, cacat, buruk, jelek, salah, bermutasi, kualitas terburuk, kualitas normal, wajah jelek, tangan bermutasi, jari tambahan, tangan digambar buruk, jari menyatu, terlalu banyak jari, leher panjang, tangan jelek, sepatu, teks, logo, logo patreon, tanda tangan, artis tanda tangan, banyak wanita, banyak pria, anatomi buruk, wajah jelek, tangan bermutasi, resolusi rendah, wajah buram, (kemaluan berbulu:1.2), mata buram, tubuh kekar, tangan kecil, kaki kecil, banyak wanita, (((kepala yang terlalu besar))), , (badan yang terlalu panjang), anatomi buruk, enam jari, ((tangan berkualitas rendah)), tangan jelek, anatomi buruk, komik, panel komik, teks, tanda tangan, artis tanda tangan, gorget",1
"1 gadis, solo, kaki di belakang kepala, kaki terangkat, dirantai ke tiang dengan kaki, ramping, cairan vagina berlebihan menetes ke dalam ember, ember di bawah gadis, fantasi, dari bawah, JEDA melihat ke bawah ke vagina, muda, elf, putri Zelda, bibir terpisah, (Link/(Zelda/) latar belakang:1.1), <lora:Styles\Twilight Style:0.8> <lora:Styles\Disney Princess:1> <lora:Styles\ExpressiveH:0.8> ExpressiveH <lora:Styles\OfficialPit Style v2:0.5> <lora:Concepts\Legs_behind_head-000006:0.6> <lora:Concepts\Round Breasts:1> payudara bulat, payudara kecil, payudara terpisah",1
"nsfw,2d,1girl, 1boy, perempuan berkulit gelap,mata kuning,kulit gelap, (pose tiang hukuman), tiang hukuman, berdiri, seks dari belakang, doggystyle, rambut kemaluan putih, menatap penonton, memegang pinggang, tanpa ekspresi, mengerang, lidah menjulur, laki-laki kulit putih, rambut putih lurus, (poni lurus), telanjang sepenuhnya, (kulit mengkilap), payudara menggantung,rambut panjang,payudara besar, (latar belakang kota abad pertengahan), pasar abad pertengahan, <lora:greatm8Pony_locon_e16:0.3> <lora:flooxyfloox:0.2> <lora:PijaMix_v1:0.6> <lora:KrekkovXL:0.2> <lora:pillorypose:1>",1
"Sinar matahari, 1 gadis, Yor Briar (Spy x Family), close-up, pose, puting, seksi, pipi merona, fokus wajah, malam, bulan, gelap, cahaya biru, kamar tidur, seksi, pencahayaan dramatis, sudut dinamis, senyum tipis, telanjang, choker, operasi payudara, berminyak, garis gerak, buram gerak, dari samping",1
"Realistis, solo, 1 gadis, Elsa, gadis cantik berusia 20 tahun, mengenakan atasan crop top super ketat, (berminyak: 1.8) kaus kaki tinggi, celana dalam warna pastel dengan renda, 2 kepang, rambut putih, tali kekang, meniup gelembung sperma, (gelembung besar air liur di bibir: 1.2), bibir merah muda, payudara kecil, mata cokelat, payudara terbuka, tubuh mungil, dada rata, bulu mata lentik, pose seksi dinamis, payudara bulat kecil sempurna, tubuh mungil, leher melengkung, (pria menarik kepang: 1.2), memperlihatkan banyak kulit, pakaian sangat minim, pakaian minim, melirik ke samping, penis besar di sebelah kanan bingkai, (penis ereksi besar di depan wajah), fellatio, deep throat, mulut terbuka lebar, penis jauh di tenggorokan, face fuck, kekerasan. (mulut terbuka lebar: 1.2), mulut menganga, lidah menjulur, (benang lengket: 1.4), ekspresi wajah tunduk, alis berkerut, sangat seksi, sangat imut, kulit berkilau, erangan penuh hasrat dengan ekspresi ketakutan, meronta-ronta, maskara luntur, (air mani menetes dari wah: 1.2), seks kasar, air liur, gelembung air mani, (tonjolan pipi: 1.2), penis di dalam mulut, fantastis, (penis besar: 1.9) penis besar. perbedaan ukuran, seks oral kasar, epik, mata lebar, (air liur menetes: 1.3), tenggorokan, menatap penonton, mengeluarkan air liur, air mani meluap, jumlah air mani yang sangat banyak, air liur berlebihan, bidikan seluruh tubuh, menangis, jumlah air mani yang menetes sangat banyak, skor_7_ke atas, 8k, [mata realistis: 5], sangat detail, tekstur detail tinggi, kedalaman bidang, cahaya redup, pencahayaan sinematik, pencahayaan volumetrik, peringkat_diragukan  di ruangan gelap",1
"Gadis, 1 laki-laki, (gadis pirang tidur miring), tampilan belakang, fokus bokong, vagina indah (creampie), tetesan sperma dari vagina, anus, piyama, celana dalam ditarik, oleh Nora Higuma, gaya Lovecraft, detail tinggi, 4K",1
"Elsa, payudara besar, wajah mengerang, ngiler, pose seksi, angkat satu kaki, cairan vagina, menatap penonton, di atas ranjang, penetrasi dalam, penetrasi ganda, seks anal, seks vagina, meraba payudara <lora:pony/twilight_style:0.8> <lora:pony/expressiveh:0.8> expressiveh <lora:sdxl/sinfully_stylish_sdxl>",1
"mahakarya, 4k, kualitas tinggi, (kualitas terbaik: 1.1), 1 pria, maskulin, tanpa wajah, 1 wanita, wanita dewasa, rambut pirang, rambut basah, rambut bergelombang, (dada sedang), rambut merah, potongan bob, Ekspresif, telanjang, uap, birahi, sedang birahi, menatap penonton, tatapan menggoda, menggigit bibir, mandi, basah, menghadap depan, menempel pada kaca, berotot, (paha tebal, bokong bulat besar, pinggul lebar), seks anal, pancuran kaca, (kaki lurus ke atas, seluruh kaki menempel pada kaca), (menggendong wanita)), tampilan dari depan, tampilan frontal, fokus vagina, kaca bening, pancuran BREAK",1
", gthan, 1 gadis, 20 tahun, solo, rambut hitam panjang, poni, kuncir kuda, mata abu-abu gelap, melihat ke atas, pipi merona tipis, riasan tipis, payudara sedang kencang, anting-anting bulan, kemeja bisnis putih, dasi, choker, celana ketat hitam, kelelahan, melihat ke atas, mata ke atas, penis terkulai di atas wajah gadis, pemujaan penis, penis di wajah, memegang penis, penis ukuran sedang, latar belakang detail, malam, cahaya bulan, di dalam, kantor, pencahayaan volumetrik, warna-warna cerah, dari atas, foto seluruh tubuh, gotik, gambar detail, glshs, sebagian diterangi",1
"nsfw,karya agung,kualitas terbaik,realistis,gadis Eropa,1 gadis,payudara kecil,wajah realistis,(mulut tertutup:1),mata realistis,mata indah,mulut realistis,vagina,masturbasi,dari bawah,(fokus vagina:1.1),telanjang,kaki terentang,di antara_kaki,rok terangkat,tersipu,<lora:newb_0.1:0.4>",1
"1 anak laki-laki, 1 anak perempuan, gadis seksi, pirang, payudara bulat besar, tank top biru tua ketat, celana melorot, celana dalam melorot, kuncir kuda, ikat kepala putih, tampak menggoda, (((mengerang keras))), bersandar di pohon, ISTIRAHAT, 1 anak laki-laki, pria tampan, rambut hitam, penis sedang, setelan hitam mewah, celana hitam, (menjilat testis, penis di atas mulut, memegang penis, pemujaan penis, air liur menetes, memegang kepala), (((dari depan, fokus wajah, fokus payudara))), musim gugur, jalan setapak taman, latar belakang taman, (((di belakang pohon, diam-diam, selingkuh))), masuk, tertangkap, gadis berdiri di belakang pohon, ISTIRAHAT, pemandangan indah, warna hangat yang cerah, bidikan jauh, sudut dinamis, mahakarya",1
"1 gadis, anus, rambut pirang, poni tumpul, pipi merona, kepang, menghisap payudara, payudara, mata cokelat, menangis, menangis dengan mata terbuka, sperma, sperma di anus, sperma di vagina, puting, telanjang, mulut terbuka, kepang tunggal, solo, keringat, air mata, tentakel di telinga, lubang tentakel, seks tentakel, tentakel, lidah, lidah menjulur, vagina",1
"gadis kantoran cantik, wajah, wanita seksi, wajah kawaii, wajah mesum, tanpa busana, wajah imut sempurna, (((payudara kecil))), rambut lurus panjang, poni, bintik-bintik, kulit pucat, tersipu, (malu:0.4), gadis mesum, puting bengkak, fokus puting, aman, operasi payudara, operasi payudara, operasi payudara, penis, penis berurat, menjilat penis",1
"Gadis imut, wajah manis, pemalu, pipi merona, mulut diplester, (((mulut tertutup))), (((mulut diplester))), payudara besar, puting, tanpa busana atas, tangan terangkat, diikat sabuk pengaman, duduk di kursi mobil, lengan terangkat, fokus payudara, mobil, potret samping, fokus payudara, pov, meraba payudara, membelai payudara, di dalam mobil",1
"1 gadis, peri seksi, wajah sempurna yang detail, tubuh detail, latar belakang penjara bawah tanah, fokus dari atas, keringat, senyum nakal, menatap penonton, kurus, tubuh bugar, pinggang kecil, rambut pendek merah muda, mata hijau, kuncir kuda, payudara kecil montok, telanjang, (kerah dengan tali kekang), (tali kekang dipegang oleh penonton), berdiri, air mani di payudara, air mani di wajah, air mani di bibir, gelap, malam, cahaya obor",1
"1 perempuan, 1 laki-laki, perempuan cantik berbaring telentang, bersandar di lengan sofa, laki-laki di luar bingkai, oral seks dalam, seksi, kepala perempuan terkulai terbalik dengan tatapan tak fokus, kaki terentang, rambut panjang, rambut pirang, berbaring di sofa, laki-laki berdiri di samping sofa, penis besar di mulut perempuan, seksi, kaos terangkat, puting payudara terlihat tegak, payudara kecil, tangan di celana dalam renda, masturbasi, kulit berkeringat, tampilan atas",1
"Fotografi kilat, gadis 18 tahun, di taman pada malam hari, mengenakan hoodie, POV seks vaginal, posisi cowgirl, vagina, penis <lora:NsfwPovAllInOneLoraSdxl-000009:0.55>",1
